publication_title,print_identifier,title_url,title_id,publisher_name,parent_publication_title_id
Proceedings of the 2nd conference on Domain-specific languages,978-1-58113-255-7,https://dl.acm.org/doi/book/10.1145/331960,10.1145/331960,Association for Computing Machinery,acmconferences
Proceedings of the 2nd conference on Industrial Experiences with Systems Software - Volume 2,,https://dl.acm.org/doi/book/10.5555/1251516,10.5555/1251516,USENIX Association,acmconferences
Proceedings of the 2nd conference on Integrating technology into computer science education,978-0-89791-923-4,https://dl.acm.org/doi/book/10.1145/268819,10.1145/268819,Association for Computing Machinery,acmconferences
Proceedings of the 2nd conference on Symposium on Networked Systems Design & Implementation - Volume 2,,https://dl.acm.org/doi/book/10.5555/1251203,10.5555/1251203,USENIX Association,acmconferences
Proceedings of the 2nd conference on Theory and practice of provenance,,https://dl.acm.org/doi/book/10.5555/1855795,10.5555/1855795,USENIX Association,acmotherconferences
Proceedings of the 2nd conference on Visualization '91,978-0-8186-2245-8,https://dl.acm.org/doi/book/10.5555/949607,10.5555/949607,IEEE Computer Society Press,acmconferences
"Proceedings of the 2nd edition on Programming systems, languages and applications based on actors, agents, and decentralized control abstractions",978-1-4503-1630-9,https://dl.acm.org/doi/book/10.1145/2414639,10.1145/2414639,Association for Computing Machinery,acmconferences
"Proceedings of the 2nd international Conference on Big Data, Cloud and Applications",978-1-4503-4852-2,https://dl.acm.org/doi/book/10.1145/3090354,10.1145/3090354,Association for Computing Machinery,acmotherconferences
Proceedings of the 2nd international Workshop on Sensor-based Activity Recognition and Interaction,978-1-4503-3454-9,https://dl.acm.org/doi/book/10.1145/2790044,10.1145/2790044,Association for Computing Machinery,acmotherconferences
Proceedings of the 2nd international conference on Artificial intelligence and law,978-0-89791-322-5,https://dl.acm.org/doi/book/10.1145/74014,10.1145/74014,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international conference on Aspect-oriented software development,978-1-58113-660-9,https://dl.acm.org/doi/book/10.1145/643603,10.1145/643603,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international conference on Computer graphics and interactive techniques in Australasia and South East Asia,978-1-58113-883-2,https://dl.acm.org/doi/book/10.1145/988834,10.1145/988834,Association for Computing Machinery,acmconferences
"Proceedings of the 2nd international conference on Computer graphics, virtual Reality, visualisation and interaction in Africa",978-1-58113-643-2,https://dl.acm.org/doi/book/10.1145/602330,10.1145/602330,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international conference on Computer support for collaborative learning,,https://dl.acm.org/doi/book/10.5555/1599773,10.5555/1599773,International Society of the Learning Sciences,dlproceedings
Proceedings of the 2nd international conference on Digital interactive media in entertainment and arts,978-1-59593-708-7,https://dl.acm.org/doi/book/10.1145/1306813,10.1145/1306813,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international conference on Embedded networked sensor systems,978-1-58113-879-5,https://dl.acm.org/doi/book/10.1145/1031495,10.1145/1031495,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international conference on Generative programming and component engineering,978-3-540-20102-1,https://dl.acm.org/doi/book/10.5555/954186,10.5555/954186,Springer-Verlag,acmconferences
Proceedings of the 2nd international conference on INtelligent TEchnologies for interactive enterTAINment,978-963-9799-13-4,https://dl.acm.org/doi/book/10.5555/1363200,10.5555/1363200,"ICST (Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering)",acmconferences
Proceedings of the 2nd international conference on Industrial and engineering applications of artificial intelligence and expert systems - Volume 1,978-0-89791-320-1,https://dl.acm.org/doi/book/10.1145/66617,10.1145/66617,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international conference on Industrial and engineering applications of artificial intelligence and expert systems - Volume 2,978-0-89791-320-1,https://dl.acm.org/doi/book/10.1145/67312,10.1145/67312,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international conference on Intelligent user interfaces,978-0-89791-839-8,https://dl.acm.org/doi/book/10.1145/238218,10.1145/238218,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international conference on Knowledge capture,978-1-58113-583-1,https://dl.acm.org/doi/book/10.1145/945645,10.1145/945645,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international conference on Mobile multimedia communications,978-1-59593-517-5,https://dl.acm.org/doi/book/10.1145/1374296,10.1145/1374296,Association for Computing Machinery,acmotherconferences
"Proceedings of the 2nd international conference on Mobile systems, applications, and services",978-1-58113-793-4,https://dl.acm.org/doi/book/10.1145/990064,10.1145/990064,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international conference on Performance evaluation methodologies and tools,978-963-9799-00-4,https://dl.acm.org/doi/book/10.5555/1345263,10.5555/1345263,"ICST (Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering)",acmconferences
Proceedings of the 2nd international conference on Pragmatic web,978-1-59593-859-6,https://dl.acm.org/doi/book/10.1145/1324237,10.1145/1324237,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international conference on Principles and practice of programming in Java,978-0-9544145-1-1,https://dl.acm.org/doi/book/10.5555/957289,10.5555/957289,"Computer Science Press, Inc.",acmotherconferences
Proceedings of the 2nd international conference on Scalable information systems,978-1-59593-757-5,https://dl.acm.org/doi/book/10.5555/1366804,10.5555/1366804,"ICST (Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering)",acmconferences
Proceedings of the 2nd international conference on Security of information and networks,978-1-60558-412-6,https://dl.acm.org/doi/book/10.1145/1626195,10.1145/1626195,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international conference on Service oriented computing,978-1-58113-871-9,https://dl.acm.org/doi/book/10.1145/1035167,10.1145/1035167,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international conference on Software engineering,,https://dl.acm.org/doi/book/10.5555/800253,10.5555/800253,IEEE Computer Society Press,acmconferences
Proceedings of the 2nd international conference on Supercomputing,978-0-89791-272-3,https://dl.acm.org/doi/book/10.1145/55364,10.1145/55364,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international conference on Tangible and embedded interaction,978-1-60558-004-3,https://dl.acm.org/doi/book/10.1145/1347390,10.1145/1347390,Association for Computing Machinery,acmotherconferences
Proceedings of the 2nd international conference on The unified modeling language: beyond the standard,978-3-540-66712-4,https://dl.acm.org/doi/book/10.5555/1767297,10.5555/1767297,Springer-Verlag,acmotherconferences
Proceedings of the 2nd international conference on Theory and practice of electronic governance,978-1-60558-386-0,https://dl.acm.org/doi/book/10.1145/1509096,10.1145/1509096,Association for Computing Machinery,acmotherconferences
Proceedings of the 2nd international conference on Ubiquitous information management and communication,978-1-59593-993-7,https://dl.acm.org/doi/book/10.1145/1352793,10.1145/1352793,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international conference on Virtual execution environments,978-1-59593-332-4,https://dl.acm.org/doi/book/10.1145/1134760,10.1145/1134760,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international doctoral symposium on Middleware,978-1-59593-267-9,https://dl.acm.org/doi/book/10.1145/1101140,10.1145/1101140,Association for Computing Machinery,acmotherconferences
Proceedings of the 2nd international symposium on Handheld and Ubiquitous Computing,978-3-540-41093-5,https://dl.acm.org/doi/book/10.5555/647986,10.5555/647986,Springer-Verlag,acmotherconferences
Proceedings of the 2nd international symposium on Memory management,978-1-58113-263-2,https://dl.acm.org/doi/book/10.1145/362422,10.1145/362422,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international symposium on Non-photorealistic animation and rendering,978-1-58113-494-0,https://dl.acm.org/doi/book/10.1145/508530,10.1145/508530,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international symposium on Smart graphics,978-1-58113-555-8,https://dl.acm.org/doi/book/10.1145/569005,10.1145/569005,Association for Computing Machinery,acmotherconferences
Proceedings of the 2nd international workshop on Advanced architectures and algorithms for internet delivery and applications,978-1-59593-505-2,https://dl.acm.org/doi/book/10.1145/1190183,10.1145/1190183,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international workshop on Agent-oriented software engineering challenges for ubiquitous and pervasive computing,978-1-60558-206-1,https://dl.acm.org/doi/book/10.1145/1387249,10.1145/1387249,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international workshop on Computer vision meets databases,978-1-59593-151-1,https://dl.acm.org/doi/book/10.1145/1160939,10.1145/1160939,Association for Computing Machinery,acmotherconferences
Proceedings of the 2nd international workshop on Data and text mining in bioinformatics,978-1-60558-251-1,https://dl.acm.org/doi/book/10.1145/1458449,10.1145/1458449,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international workshop on Data management for sensor networks,978-1-59593-206-8,https://dl.acm.org/doi/book/10.1145/1080885,10.1145/1080885,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international workshop on Data management on new hardware,978-1-59593-466-6,https://dl.acm.org/doi/book/10.1145/1140402,10.1145/1140402,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international workshop on Distributed event-based systems,978-1-58113-843-6,https://dl.acm.org/doi/book/10.1145/966618,10.1145/966618,Association for Computing Machinery,acmotherconferences
Proceedings of the 2nd international workshop on Evidential assessment of software technologies,978-1-4503-1509-8,https://dl.acm.org/doi/book/10.1145/2372233,10.1145/2372233,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international workshop on Information quality in information systems,978-1-59593-160-3,https://dl.acm.org/doi/book/10.1145/1077501,10.1145/1077501,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international workshop on Integrating artificial intelligence and data mining - Volume 84,978-1-920682-65-1,https://dl.acm.org/doi/book/10.5555/1386993,10.5555/1386993,"Australian Computer Society, Inc.",dlproceedings
Proceedings of the 2nd international workshop on Managing interoperability and compleXity in health systems,978-1-4503-1710-8,https://dl.acm.org/doi/book/10.1145/2389672,10.1145/2389672,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international workshop on Middleware for sensor networks,978-1-59593-929-6,https://dl.acm.org/doi/book/10.1145/1376860,10.1145/1376860,Association for Computing Machinery,acmotherconferences
Proceedings of the 2nd international workshop on Mobile commerce,978-1-58113-600-5,https://dl.acm.org/doi/book/10.1145/570705,10.1145/570705,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international workshop on Multi-hop ad hoc networks: from theory to reality,978-1-59593-360-7,https://dl.acm.org/doi/book/10.1145/1132983,10.1145/1132983,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international workshop on Multimodal interfaces for automotive applications,978-1-60558-997-8,https://dl.acm.org/doi/book/10.1145/2002368,10.1145/2002368,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international workshop on Ontologies and information systems for the semantic web,978-1-60558-255-9,https://dl.acm.org/doi/book/10.1145/1458484,10.1145/1458484,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international workshop on Patent information retrieval,978-1-60558-809-4,https://dl.acm.org/doi/book/10.1145/1651343,10.1145/1651343,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international workshop on Petascal data analytics: challenges and opportunities,978-1-4503-1130-4,https://dl.acm.org/doi/book/10.1145/2110205,10.1145/2110205,Association for Computing Machinery,acmconferences
Proceedings of the 2nd international workshop on Petascale data storage: held in conjunction with Supercomputing '07,978-1-59593-899-2,https://dl.acm.org/doi/book/10.1145/1374596,10.1145/1374596,Association for Computing Machinery,acmconferences
